date,clim_tmax,clim_tmin,clim_precip,clim_prain
2018-03-07,-0.053571428571428444,-4.489285714285715,0.6535714285714285,0.3392857142857143
2018-03-08,0.30535714285714294,-4.141071428571428,0.8053571428571429,0.35714285714285715
2018-03-09,0.5767857142857145,-3.9678571428571425,0.8607142857142858,0.375
2018-03-10,0.9642857142857142,-3.6714285714285713,0.7767857142857143,0.35714285714285715
2018-03-11,1.3125,-3.4785714285714286,0.7857142857142857,0.375
2018-03-12,1.3178571428571428,-3.4875000000000003,0.8392857142857143,0.3392857142857143
2018-03-13,1.3589285714285715,-3.8464285714285715,0.8142857142857142,0.32142857142857145
2018-03-14,1.1910714285714288,-4.214285714285714,0.8357142857142856,0.25
2018-03-15,1.0160714285714287,-4.644642857142856,0.6839285714285716,0.23214285714285715
2018-03-16,0.9125,-4.7178571428571425,0.8624999999999999,0.26785714285714285
2018-03-17,0.7089285714285714,-4.869642857142857,1.0678571428571428,0.32142857142857145
2018-03-18,0.6857142857142858,-4.796428571428572,1.1928571428571428,0.375
2018-03-19,0.8125,-4.7124999999999995,1.0928571428571427,0.42857142857142855
2018-03-20,1.0374999999999999,-4.294642857142857,1.1875,0.5
2018-03-21,1.4303571428571427,-3.8625,1.05,0.5
2018-03-22,1.5803571428571428,-3.6732142857142853,1.0392857142857144,0.5178571428571429
2018-03-23,1.8285714285714287,-3.5482142857142853,0.9892857142857144,0.5178571428571429
2018-03-24,2.3035714285714284,-3.3285714285714283,0.8624999999999999,0.48214285714285715
2018-03-25,2.6714285714285713,-2.942857142857143,0.9017857142857143,0.4642857142857143
2018-03-26,2.9375,-2.6714285714285713,0.8339285714285715,0.44642857142857145
2018-03-27,3.1125,-2.5321428571428575,1.0839285714285714,0.42857142857142855
2018-03-28,3.057142857142857,-2.5053571428571426,1.2660714285714285,0.4642857142857143
2018-03-29,3.2035714285714287,-2.2928571428571423,1.2750000000000001,0.44642857142857145
2018-03-30,3.3017857142857143,-2.1214285714285714,1.1750000000000003,0.42857142857142855
2018-03-31,3.3089285714285714,-1.8482142857142854,1.4142857142857144,0.44642857142857145
2018-04-01,3.3232142857142857,-1.9303571428571427,1.5535714285714286,0.4642857142857143
2018-04-02,3.448214285714286,-1.8571428571428572,1.4589285714285711,0.4107142857142857
2018-04-03,3.6214285714285714,-1.6821428571428572,1.2767857142857142,0.4107142857142857
2018-04-04,3.871428571428571,-1.2910714285714289,1.4214285714285715,0.4642857142857143
2018-04-05,4.101785714285714,-1.0392857142857144,1.3839285714285714,0.4642857142857143
2018-04-06,4.314285714285715,-0.9125,1.2946428571428572,0.4107142857142857
2018-04-07,4.541071428571429,-0.9982142857142858,1.0178571428571428,0.4107142857142857
2018-04-08,4.871428571428572,-0.7946428571428571,0.7625000000000001,0.35714285714285715
2018-04-09,5.176785714285714,-0.5017857142857144,0.8053571428571429,0.375
2018-04-10,5.389285714285714,-0.2767857142857143,0.8464285714285714,0.35714285714285715
2018-04-11,5.633928571428571,-0.2714285714285714,0.5696428571428572,0.26785714285714285
2018-04-12,5.683928571428572,-0.3285714285714286,0.6910714285714287,0.26785714285714285
2018-04-13,5.857142857142857,-0.14107142857142854,0.8410714285714286,0.32142857142857145
2018-04-14,6.096428571428571,0.09285714285714287,0.9392857142857144,0.3392857142857143
2018-04-15,6.216071428571429,0.3339285714285714,1.1803571428571427,0.375
2018-04-16,6.339285714285714,0.2928571428571428,1.1553571428571427,0.375
2018-04-17,6.549999999999999,0.1946428571428571,1.1017857142857144,0.4107142857142857
2018-04-18,6.958928571428571,0.3464285714285714,1.369642857142857,0.44642857142857145
2018-04-19,7.528571428571428,0.6982142857142858,1.4375,0.44642857142857145
2018-04-20,7.901785714285714,0.8624999999999999,1.5357142857142858,0.48214285714285715
2018-04-21,8.114285714285714,0.9624999999999998,1.567857142857143,0.5178571428571429
2018-04-22,8.491071428571429,0.9267857142857144,1.5374999999999999,0.5178571428571429
2018-04-23,8.744642857142859,1.15,1.7750000000000001,0.5535714285714286
2018-04-24,8.998214285714285,1.617857142857143,2.0767857142857142,0.5357142857142857
2018-04-25,9.203571428571427,1.905357142857143,1.8964285714285716,0.5357142857142857
2018-04-26,9.285714285714286,2.0964285714285715,2.460714285714286,0.5892857142857143
2018-04-27,9.382142857142854,2.3107142857142855,2.457142857142857,0.5892857142857143
2018-04-28,9.516071428571431,2.623214285714286,2.455357142857143,0.5357142857142857
2018-04-29,9.5,2.8089285714285714,2.4357142857142855,0.5178571428571429
2018-04-30,9.698214285714284,2.855357142857143,2.1928571428571426,0.48214285714285715
2018-05-01,9.650000000000002,2.732142857142857,2.0535714285714284,0.4642857142857143
2018-05-02,9.726785714285713,2.6910714285714286,2.0625,0.44642857142857145
2018-05-03,10.073214285714286,2.875,1.355357142857143,0.39285714285714285
2018-05-04,10.289285714285715,3.0589285714285714,1.344642857142857,0.3392857142857143
2018-05-05,10.544642857142858,3.2749999999999995,1.6035714285714284,0.35714285714285715
2018-05-06,10.942857142857145,3.576785714285714,1.6482142857142856,0.35714285714285715
2018-05-07,11.219642857142858,3.9357142857142855,1.8357142857142859,0.39285714285714285
2018-05-08,11.714285714285714,4.428571428571429,1.75,0.42857142857142855
2018-05-09,12.00357142857143,4.903571428571429,1.8678571428571427,0.42857142857142855
2018-05-10,12.007142857142858,5.203571428571428,2.1982142857142852,0.44642857142857145
2018-05-11,12.339285714285714,5.519642857142857,2.0124999999999997,0.44642857142857145
2018-05-12,12.482142857142858,5.7875,1.9517857142857142,0.44642857142857145
2018-05-13,12.694642857142858,5.885714285714286,1.917857142857143,0.4642857142857143
2018-05-14,12.969642857142857,6.291071428571428,1.8,0.48214285714285715
2018-05-15,13.264285714285714,6.685714285714285,1.8910714285714285,0.4642857142857143
2018-05-16,13.719642857142857,7.057142857142858,1.7910714285714282,0.44642857142857145
2018-05-17,14.283928571428572,7.521428571428572,1.417857142857143,0.39285714285714285
2018-05-18,14.696428571428571,7.892857142857143,1.4982142857142855,0.39285714285714285
2018-05-19,15.37142857142857,8.310714285714285,1.4535714285714287,0.35714285714285715
2018-05-20,15.694642857142856,8.9125,1.605357142857143,0.35714285714285715
2018-05-21,15.944642857142856,9.19107142857143,1.7267857142857141,0.3392857142857143
2018-05-22,16.180357142857144,9.25,1.5142857142857142,0.30357142857142855
2018-05-23,16.373214285714287,9.341071428571427,1.557142857142857,0.32142857142857145
2018-05-24,16.1625,9.239285714285714,1.8571428571428572,0.39285714285714285
2018-05-25,16.01964285714286,9.214285714285714,2.0125,0.4107142857142857
2018-05-26,15.741071428571429,9.210714285714285,2.0107142857142857,0.48214285714285715
2018-05-27,15.507142857142856,9.028571428571428,1.7142857142857142,0.48214285714285715
2018-05-28,15.533928571428572,9.035714285714288,1.6285714285714283,0.5
2018-05-29,15.728571428571428,9.167857142857143,1.6267857142857143,0.5178571428571429
2018-05-30,15.64642857142857,9.326785714285714,1.4607142857142856,0.48214285714285715
2018-05-31,16.09285714285714,9.555357142857142,1.6357142857142857,0.4642857142857143
2018-06-01,16.48035714285714,9.839285714285714,1.4410714285714283,0.4642857142857143
2018-06-02,16.748214285714287,10.092857142857143,1.219642857142857,0.39285714285714285
2018-06-03,17.15,10.298214285714286,1.1285714285714286,0.3392857142857143
2018-06-04,17.364285714285714,10.476785714285715,1.0,0.26785714285714285
2018-06-05,17.25,10.621428571428572,1.3482142857142858,0.2857142857142857
2018-06-06,17.285714285714285,10.626785714285715,1.3410714285714285,0.2857142857142857
2018-06-07,17.33214285714286,10.744642857142859,1.0214285714285716,0.2857142857142857
2018-06-08,17.333928571428572,10.864285714285712,1.2035714285714287,0.2857142857142857
2018-06-09,17.226785714285715,10.825000000000001,1.9964285714285717,0.3392857142857143
2018-06-10,17.255357142857143,10.883928571428571,2.4785714285714286,0.44642857142857145
2018-06-11,17.060714285714287,10.921428571428569,2.832142857142857,0.5
2018-06-12,16.989285714285717,10.848214285714286,2.4642857142857144,0.48214285714285715
2018-06-13,17.032142857142855,10.798214285714284,2.6910714285714286,0.5178571428571429
2018-06-14,16.933928571428574,10.732142857142858,2.9160714285714286,0.5178571428571429
2018-06-15,16.760714285714283,10.641071428571431,3.5214285714285714,0.6071428571428571
2018-06-16,16.901785714285715,10.769642857142857,3.3285714285714287,0.6071428571428571
2018-06-17,16.6625,10.760714285714284,3.439285714285714,0.6071428571428571
2018-06-18,16.764285714285712,10.721428571428572,3.3214285714285716,0.6071428571428571
2018-06-19,16.935714285714287,10.794642857142858,3.457142857142857,0.6428571428571429
2018-06-20,16.935714285714287,10.926785714285714,3.385714285714286,0.6785714285714286
2018-06-21,17.0125,11.091071428571428,3.7089285714285714,0.7321428571428571
2018-06-22,17.092857142857145,11.296428571428573,3.421428571428571,0.7142857142857143
2018-06-23,17.183928571428574,11.401785714285714,3.0500000000000003,0.7142857142857143
2018-06-24,17.6375,11.696428571428571,2.719642857142857,0.6785714285714286
2018-06-25,17.925,11.94107142857143,2.8249999999999997,0.6428571428571429
2018-06-26,18.13214285714286,12.089285714285714,2.933928571428571,0.625
2018-06-27,18.419642857142858,12.419642857142858,3.148214285714286,0.625
2018-06-28,18.676785714285717,12.758928571428571,2.564285714285714,0.5892857142857143
2018-06-29,19.162499999999998,12.973214285714286,2.0428571428571427,0.5
2018-06-30,19.56964285714286,13.310714285714285,1.867857142857143,0.48214285714285715
2018-07-01,19.785714285714285,13.607142857142858,1.7107142857142859,0.4642857142857143
2018-07-02,19.98392857142857,13.855357142857144,1.7017857142857142,0.48214285714285715
2018-07-03,20.2,14.12142857142857,1.4875,0.48214285714285715
2018-07-04,20.45,14.257142857142856,1.4160714285714284,0.44642857142857145
2018-07-05,20.714285714285715,14.358928571428573,1.8874999999999997,0.44642857142857145
2018-07-06,20.857142857142858,14.498214285714287,2.294642857142857,0.4642857142857143
2018-07-07,20.796428571428574,14.39642857142857,2.4089285714285715,0.4642857142857143
2018-07-08,20.910714285714285,14.4375,2.6517857142857144,0.44642857142857145
2018-07-09,20.90892857142857,14.55892857142857,2.8339285714285714,0.48214285714285715
2018-07-10,20.991071428571427,14.682142857142855,3.107142857142857,0.48214285714285715
2018-07-11,20.932142857142857,14.785714285714286,2.939285714285714,0.5
2018-07-12,20.851785714285715,14.714285714285714,2.6232142857142855,0.4642857142857143
2018-07-13,20.57857142857143,14.646428571428572,3.267857142857143,0.5
2018-07-14,20.560714285714287,14.698214285714286,3.533928571428572,0.48214285714285715
2018-07-15,20.485714285714284,14.646428571428572,3.466071428571429,0.5535714285714286
2018-07-16,20.366071428571427,14.535714285714286,3.3267857142857147,0.5892857142857143
2018-07-17,20.333928571428572,14.416071428571428,3.019642857142857,0.5892857142857143
2018-07-18,20.482142857142858,14.325000000000001,3.010714285714286,0.5892857142857143
2018-07-19,20.557142857142857,14.435714285714287,2.95,0.6071428571428571
2018-07-20,20.935714285714287,14.612499999999999,1.9910714285714286,0.5892857142857143
2018-07-21,20.95,14.769642857142857,1.7071428571428573,0.6607142857142857
2018-07-22,21.212500000000002,15.023214285714285,1.4107142857142858,0.5892857142857143
2018-07-23,21.767857142857142,15.401785714285714,1.2750000000000001,0.5535714285714286
2018-07-24,22.092857142857145,15.755357142857141,1.1839285714285714,0.48214285714285715
2018-07-25,22.394642857142856,16.092857142857145,1.4910714285714286,0.5178571428571429
2018-07-26,22.675,16.298214285714288,1.992857142857143,0.5535714285714286
2018-07-27,22.678571428571427,16.45,2.267857142857143,0.5892857142857143
2018-07-28,22.866071428571427,16.580357142857142,2.5375,0.5892857142857143
2018-07-29,22.557142857142853,16.523214285714285,2.857142857142857,0.6071428571428571
2018-07-30,22.176785714285717,16.26607142857143,2.9285714285714284,0.6071428571428571
2018-07-31,21.97142857142857,16.101785714285715,3.082142857142857,0.6607142857142857
2018-08-01,21.70357142857143,15.973214285714286,3.1625000000000005,0.625
2018-08-02,21.417857142857144,15.858928571428569,2.607142857142857,0.6071428571428571
2018-08-03,21.446428571428566,15.791071428571428,2.3535714285714286,0.5714285714285714
2018-08-04,21.642857142857142,15.780357142857143,2.210714285714286,0.5535714285714286
2018-08-05,21.9375,15.955357142857142,2.125,0.5714285714285714
2018-08-06,21.94107142857143,16.06607142857143,2.194642857142857,0.5535714285714286
2018-08-07,21.701785714285716,16.076785714285716,2.4089285714285715,0.5892857142857143
2018-08-08,21.40714285714285,15.928571428571429,2.1517857142857144,0.5714285714285714
2018-08-09,21.20357142857143,15.708928571428572,2.5910714285714285,0.6071428571428571
2018-08-10,20.760714285714283,15.376785714285715,2.642857142857143,0.5892857142857143
2018-08-11,20.25,15.033928571428572,2.9982142857142855,0.5714285714285714
2018-08-12,19.97857142857143,14.666071428571428,2.994642857142857,0.5357142857142857
2018-08-13,19.880357142857147,14.455357142857142,2.7464285714285714,0.5178571428571429
2018-08-14,19.848214285714285,14.287499999999998,2.7660714285714283,0.5
2018-08-15,19.814285714285717,14.280357142857143,3.226785714285714,0.5357142857142857
2018-08-16,19.76607142857143,14.275,2.932142857142857,0.5
2018-08-17,19.780357142857145,14.285714285714286,3.005357142857143,0.5357142857142857
2018-08-18,19.707142857142856,14.180357142857144,2.4214285714285717,0.5178571428571429
2018-08-19,19.482142857142858,14.051785714285716,2.442857142857143,0.5535714285714286
2018-08-20,19.342857142857145,13.919642857142858,2.767857142857143,0.5892857142857143
2018-08-21,19.189285714285713,13.70892857142857,2.894642857142857,0.6071428571428571
2018-08-22,18.994642857142857,13.4375,2.55,0.5892857142857143
2018-08-23,18.869642857142857,13.248214285714285,2.658928571428571,0.5714285714285714
2018-08-24,18.7,13.073214285714286,2.5892857142857144,0.5357142857142857
2018-08-25,18.60178571428571,13.078571428571431,3.0410714285714286,0.5535714285714286
2018-08-26,18.342857142857145,12.833928571428572,2.9910714285714284,0.5535714285714286
2018-08-27,17.96607142857143,12.714285714285714,3.182142857142857,0.5357142857142857
2018-08-28,17.708928571428572,12.612499999999999,3.0946428571428575,0.5357142857142857
2018-08-29,17.5125,12.514285714285716,3.0214285714285714,0.5357142857142857
2018-08-30,17.09642857142857,12.237499999999999,2.8482142857142856,0.5535714285714286
2018-08-31,16.798214285714288,12.071428571428571,2.930357142857143,0.5892857142857143
2018-09-01,16.51607142857143,11.757142857142856,2.6392857142857147,0.5357142857142857
2018-09-02,16.491071428571427,11.748214285714283,2.5303571428571425,0.5
2018-09-03,16.52857142857143,11.5875,2.05,0.48214285714285715
2018-09-04,16.396428571428572,11.455357142857142,1.8321428571428573,0.44642857142857145
2018-09-05,16.360714285714284,11.280357142857143,1.6696428571428572,0.42857142857142855
2018-09-06,16.47142857142857,11.298214285714284,1.8142857142857143,0.4107142857142857
2018-09-07,16.54642857142857,11.180357142857142,1.7732142857142856,0.39285714285714285
2018-09-08,16.65535714285714,11.296428571428569,1.5535714285714286,0.4107142857142857
2018-09-09,16.760714285714283,11.473214285714286,1.844642857142857,0.42857142857142855
2018-09-10,16.782142857142855,11.625,1.9553571428571428,0.44642857142857145
2018-09-11,16.783928571428568,11.716071428571427,2.208928571428572,0.48214285714285715
2018-09-12,16.614285714285714,11.748214285714287,2.3732142857142855,0.5357142857142857
2018-09-13,16.49285714285714,11.723214285714286,2.283928571428571,0.5892857142857143
2018-09-14,16.242857142857144,11.637500000000001,2.248214285714286,0.5714285714285714
2018-09-15,15.964285714285714,11.458928571428572,2.6,0.6071428571428571
2018-09-16,15.541071428571428,11.12857142857143,2.6178571428571433,0.625
2018-09-17,15.248214285714285,10.860714285714284,2.623214285714286,0.6428571428571429
2018-09-18,15.017857142857142,10.625,2.7410714285714284,0.6607142857142857
2018-09-19,14.751785714285715,10.391071428571427,2.8267857142857147,0.6607142857142857
2018-09-20,14.328571428571427,10.133928571428571,2.6374999999999997,0.6071428571428571
